"PartID" "VerbType" "Time" "ot1" "ot2" "EV" "Age" "Distractor" "Subject" "Agent" "Patient" "PC" "PCC" "EVC" "AC"
"P13_LAR1_C" "Pred" -280 -0.148522131446501 -0.170366568909096 26 48 0 0.166666666666667 0.333333333333333 0 0.5 0.5 2.20833333333333 -2.29166666666666
"P13_LAR1_C" "Pred" -240 -0.0990147542976674 -0.227155425212127 26 48 0 0.166666666666667 0.333333333333333 0 0.5 0.5 2.20833333333333 -2.29166666666666
"P13_LAR1_C" "Pred" -200 -0.0495073771488337 -0.261228738993946 26 48 0 0.166666666666667 0.333333333333333 0 0.5 0.5 2.20833333333333 -2.29166666666666
"P13_LAR1_C" "Pred" -160 2.63828303997295e-17 -0.272586510254553 26 48 0 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 2.20833333333333 -2.29166666666666
"P13_LAR1_C" "Pred" -120 0.0495073771488337 -0.261228738993946 26 48 0 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 2.20833333333333 -2.29166666666666
"P13_LAR1_C" "Pred" -80 0.0990147542976675 -0.227155425212127 26 48 0 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 2.20833333333333 -2.29166666666666
"P13_LAR1_C" "Pred" -40 0.148522131446501 -0.170366568909096 26 48 0 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 2.20833333333333 -2.29166666666666
"P13_LAR1_C" "Pred" 0 0.198029508595335 -0.090862170084851 26 48 0 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 2.20833333333333 -2.29166666666666
"P13_LAR1_C" "Pred" 40 0.247536885744169 0.0113577712606063 26 48 0 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 2.20833333333333 -2.29166666666666
"P13_LAR1_C" "Pred" 80 0.297044262893002 0.136293255127276 26 48 0 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 2.20833333333333 -2.29166666666666
"P13_LAR1_C" "Pred" 120 0.346551640041836 0.283944281515159 26 48 0 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 2.20833333333333 -2.29166666666666
"P13_LAR1_C" "Pred" 160 0.39605901719067 0.454310850424255 26 48 0 0.333333333333333 0.166666666666667 0.333333333333333 0.5 0.5 2.20833333333333 -2.29166666666666
"P14_LBR1_C" "NPred" -480 -0.39605901719067 0.454310850424254 30 46 0 0 0 0 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" -440 -0.346551640041836 0.283944281515159 30 46 0 0 0 0 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" -400 -0.297044262893002 0.136293255127276 30 46 0 0 0 0 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" -360 -0.247536885744169 0.0113577712606064 30 46 0 0 0 0 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" -320 -0.198029508595335 -0.090862170084851 30 46 0 0 0 0 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" -280 -0.148522131446501 -0.170366568909096 30 46 0 0 0 0 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" -240 -0.0990147542976674 -0.227155425212127 30 46 0 0 0 0 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" -200 -0.0495073771488337 -0.261228738993946 30 46 0 0 0 0 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" -160 2.63828303997295e-17 -0.272586510254553 30 46 0 0 0 0 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" -120 0.0495073771488337 -0.261228738993946 30 46 0 0 0 0 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" -80 0.0990147542976675 -0.227155425212127 30 46 0 0 0 0 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" -40 0.148522131446501 -0.170366568909096 30 46 0 0 0 0 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" 0 0.198029508595335 -0.090862170084851 30 46 0 0 0 0 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" 40 0.247536885744169 0.0113577712606063 30 46 0 0 0 0.166666666666667 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" 80 0.297044262893002 0.136293255127276 30 46 0 0 0 0.166666666666667 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" 120 0.346551640041836 0.283944281515159 30 46 0 0 0 0.166666666666667 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "NPred" 160 0.39605901719067 0.454310850424255 30 46 0 0 0 0.166666666666667 -0.5 -0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" -480 -0.39605901719067 0.454310850424254 30 46 0 0 0 0.166666666666667 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" -440 -0.346551640041836 0.283944281515159 30 46 0 0 0 0.166666666666667 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" -400 -0.297044262893002 0.136293255127276 30 46 0 0 0 0.166666666666667 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" -360 -0.247536885744169 0.0113577712606064 30 46 0 0 0 0.166666666666667 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" -320 -0.198029508595335 -0.090862170084851 30 46 0 0 0 0.166666666666667 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" -280 -0.148522131446501 -0.170366568909096 30 46 0 0 0.166666666666667 0.166666666666667 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" -240 -0.0990147542976674 -0.227155425212127 30 46 0 0 0.166666666666667 0.166666666666667 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" -200 -0.0495073771488337 -0.261228738993946 30 46 0 0 0.166666666666667 0.166666666666667 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" -160 2.63828303997295e-17 -0.272586510254553 30 46 0 0.166666666666667 0.166666666666667 0 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" -120 0.0495073771488337 -0.261228738993946 30 46 0 0.166666666666667 0.166666666666667 0 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" -80 0.0990147542976675 -0.227155425212127 30 46 0 0.166666666666667 0.166666666666667 0 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" -40 0.148522131446501 -0.170366568909096 30 46 0 0.166666666666667 0.166666666666667 0 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" 0 0.198029508595335 -0.090862170084851 30 46 0 0.166666666666667 0.166666666666667 0 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" 40 0.247536885744169 0.0113577712606063 30 46 0 0.166666666666667 0.166666666666667 0 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" 80 0.297044262893002 0.136293255127276 30 46 0 0.166666666666667 0.166666666666667 0 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" 120 0.346551640041836 0.283944281515159 30 46 0 0.333333333333333 0.166666666666667 0 0.5 0.5 6.20833333333333 -4.29166666666666
"P14_LBR1_C" "Pred" 160 0.39605901719067 0.454310850424255 30 46 0 0.333333333333333 0.166666666666667 0 0.5 0.5 6.20833333333333 -4.29166666666666
"P15_LAR2_C" "NPred" -480 -0.39605901719067 0.454310850424254 19 43 0.166666666666667 0 0.333333333333333 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" -440 -0.346551640041836 0.283944281515159 19 43 0.166666666666667 0 0.333333333333333 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" -400 -0.297044262893002 0.136293255127276 19 43 0.166666666666667 0 0.333333333333333 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" -360 -0.247536885744169 0.0113577712606064 19 43 0.166666666666667 0 0.333333333333333 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" -320 -0.198029508595335 -0.090862170084851 19 43 0.166666666666667 0 0.333333333333333 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" -280 -0.148522131446501 -0.170366568909096 19 43 0.166666666666667 0 0.333333333333333 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" -240 -0.0990147542976674 -0.227155425212127 19 43 0.166666666666667 0 0.333333333333333 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" -200 -0.0495073771488337 -0.261228738993946 19 43 0.166666666666667 0 0.333333333333333 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" -160 2.63828303997295e-17 -0.272586510254553 19 43 0.166666666666667 0 0.333333333333333 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" -120 0.0495073771488337 -0.261228738993946 19 43 0.166666666666667 0 0.333333333333333 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" -80 0.0990147542976675 -0.227155425212127 19 43 0.166666666666667 0 0.333333333333333 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" -40 0.148522131446501 -0.170366568909096 19 43 0.166666666666667 0 0.333333333333333 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" 0 0.198029508595335 -0.090862170084851 19 43 0.166666666666667 0 0.333333333333333 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" 40 0.247536885744169 0.0113577712606063 19 43 0.166666666666667 0 0.5 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" 80 0.297044262893002 0.136293255127276 19 43 0.166666666666667 0 0.5 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" 120 0.346551640041836 0.283944281515159 19 43 0.166666666666667 0 0.5 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "NPred" 160 0.39605901719067 0.454310850424255 19 43 0.166666666666667 0.166666666666667 0.5 0 -0.5 -0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" -480 -0.39605901719067 0.454310850424254 19 43 0.5 0.25 0 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" -440 -0.346551640041836 0.283944281515159 19 43 0.5 0.25 0 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" -400 -0.297044262893002 0.136293255127276 19 43 0.5 0.25 0 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" -360 -0.247536885744169 0.0113577712606064 19 43 0.5 0.25 0 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" -320 -0.198029508595335 -0.090862170084851 19 43 0.5 0.25 0 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" -280 -0.148522131446501 -0.170366568909096 19 43 0.5 0.25 0 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" -240 -0.0990147542976674 -0.227155425212127 19 43 0.5 0.25 0 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" -200 -0.0495073771488337 -0.261228738993946 19 43 0.5 0.25 0 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" -160 2.63828303997295e-17 -0.272586510254553 19 43 0.5 0.25 0 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" -120 0.0495073771488337 -0.261228738993946 19 43 0.5 0.25 0 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" -80 0.0990147542976675 -0.227155425212127 19 43 0.5 0.25 0 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" -40 0.148522131446501 -0.170366568909096 19 43 0.5 0.25 0 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" 0 0.198029508595335 -0.090862170084851 19 43 0.5 0 0.25 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" 40 0.247536885744169 0.0113577712606063 19 43 0.5 0 0.25 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" 80 0.297044262893002 0.136293255127276 19 43 0.5 0 0.25 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" 120 0.346551640041836 0.283944281515159 19 43 0.25 0 0.5 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P15_LAR2_C" "Pred" 160 0.39605901719067 0.454310850424255 19 43 0.25 0.25 0.5 0 0.5 0.5 -4.79166666666667 -7.29166666666666
"P16_LBR2_C" "NPred" -480 -0.39605901719067 0.454310850424254 18 51 0 0 0.8 0 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" -440 -0.346551640041836 0.283944281515159 18 51 0 0 0.8 0 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" -400 -0.297044262893002 0.136293255127276 18 51 0 0 0.8 0 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" -360 -0.247536885744169 0.0113577712606064 18 51 0 0 0.8 0 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" -320 -0.198029508595335 -0.090862170084851 18 51 0 0 0.8 0 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" -280 -0.148522131446501 -0.170366568909096 18 51 0 0 0.8 0 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" -240 -0.0990147542976674 -0.227155425212127 18 51 0 0 0.8 0 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" -200 -0.0495073771488337 -0.261228738993946 18 51 0 0 0.8 0.2 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" -160 2.63828303997295e-17 -0.272586510254553 18 51 0 0 0.8 0.2 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" -120 0.0495073771488337 -0.261228738993946 18 51 0 0 0.8 0.2 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" -80 0.0990147542976675 -0.227155425212127 18 51 0 0 0.8 0.2 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" -40 0.148522131446501 -0.170366568909096 18 51 0 0 0.8 0.2 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" 0 0.198029508595335 -0.090862170084851 18 51 0 0 0.8 0.2 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" 40 0.247536885744169 0.0113577712606063 18 51 0 0 0.8 0.2 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" 80 0.297044262893002 0.136293255127276 18 51 0 0 0.8 0.2 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" 120 0.346551640041836 0.283944281515159 18 51 0 0 0.8 0.2 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "NPred" 160 0.39605901719067 0.454310850424255 18 51 0 0 0.8 0.2 -0.5 -0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" -480 -0.39605901719067 0.454310850424254 18 51 0.333333333333333 0 0.333333333333333 0.166666666666667 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" -440 -0.346551640041836 0.283944281515159 18 51 0.333333333333333 0.166666666666667 0.333333333333333 0 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" -400 -0.297044262893002 0.136293255127276 18 51 0.166666666666667 0.166666666666667 0.333333333333333 0 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" -360 -0.247536885744169 0.0113577712606064 18 51 0.166666666666667 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" -320 -0.198029508595335 -0.090862170084851 18 51 0 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" -280 -0.148522131446501 -0.170366568909096 18 51 0 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" -240 -0.0990147542976674 -0.227155425212127 18 51 0 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" -200 -0.0495073771488337 -0.261228738993946 18 51 0 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" -160 2.63828303997295e-17 -0.272586510254553 18 51 0 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" -120 0.0495073771488337 -0.261228738993946 18 51 0 0.333333333333333 0.333333333333333 0 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" -80 0.0990147542976675 -0.227155425212127 18 51 0 0.333333333333333 0.333333333333333 0 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" -40 0.148522131446501 -0.170366568909096 18 51 0 0.333333333333333 0.333333333333333 0 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" 0 0.198029508595335 -0.090862170084851 18 51 0.166666666666667 0.333333333333333 0.333333333333333 0 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" 40 0.247536885744169 0.0113577712606063 18 51 0.166666666666667 0.333333333333333 0.333333333333333 0 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" 80 0.297044262893002 0.136293255127276 18 51 0.166666666666667 0.166666666666667 0.333333333333333 0.166666666666667 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" 120 0.346551640041836 0.283944281515159 18 51 0.166666666666667 0.166666666666667 0.5 0.166666666666667 0.5 0.5 -5.79166666666667 0.708333333333336
"P16_LBR2_C" "Pred" 160 0.39605901719067 0.454310850424255 18 51 0.166666666666667 0.166666666666667 0.5 0.166666666666667 0.5 0.5 -5.79166666666667 0.708333333333336
"P17_LAR1_C" "NPred" -480 -0.39605901719067 0.454310850424254 20 39 0 0 0.333333333333333 0.166666666666667 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" -440 -0.346551640041836 0.283944281515159 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" -400 -0.297044262893002 0.136293255127276 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" -360 -0.247536885744169 0.0113577712606064 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" -320 -0.198029508595335 -0.090862170084851 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" -280 -0.148522131446501 -0.170366568909096 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" -240 -0.0990147542976674 -0.227155425212127 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" -200 -0.0495073771488337 -0.261228738993946 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" -160 2.63828303997295e-17 -0.272586510254553 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" -120 0.0495073771488337 -0.261228738993946 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" -80 0.0990147542976675 -0.227155425212127 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" -40 0.148522131446501 -0.170366568909096 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" 0 0.198029508595335 -0.090862170084851 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" 40 0.247536885744169 0.0113577712606063 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" 80 0.297044262893002 0.136293255127276 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" 120 0.346551640041836 0.283944281515159 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "NPred" 160 0.39605901719067 0.454310850424255 20 39 0 0 0.333333333333333 0 -0.5 -0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" -480 -0.39605901719067 0.454310850424254 20 39 0 0.4 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" -440 -0.346551640041836 0.283944281515159 20 39 0 0.4 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" -400 -0.297044262893002 0.136293255127276 20 39 0 0.4 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" -360 -0.247536885744169 0.0113577712606064 20 39 0 0.4 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" -320 -0.198029508595335 -0.090862170084851 20 39 0 0.4 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" -280 -0.148522131446501 -0.170366568909096 20 39 0 0.4 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" -240 -0.0990147542976674 -0.227155425212127 20 39 0 0.4 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" -200 -0.0495073771488337 -0.261228738993946 20 39 0 0.4 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" -160 2.63828303997295e-17 -0.272586510254553 20 39 0 0.4 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" -120 0.0495073771488337 -0.261228738993946 20 39 0 0.4 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" -80 0.0990147542976675 -0.227155425212127 20 39 0 0.4 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" -40 0.148522131446501 -0.170366568909096 20 39 0 0.4 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" 0 0.198029508595335 -0.090862170084851 20 39 0 0.4 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" 40 0.247536885744169 0.0113577712606063 20 39 0 0.2 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" 80 0.297044262893002 0.136293255127276 20 39 0 0.2 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" 120 0.346551640041836 0.283944281515159 20 39 0 0.2 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P17_LAR1_C" "Pred" 160 0.39605901719067 0.454310850424255 20 39 0 0.2 0 0 0.5 0.5 -3.79166666666667 -11.2916666666667
"P18_LBR1_C" "NPred" -480 -0.39605901719067 0.454310850424254 24 49 0 0.333333333333333 0.333333333333333 0.333333333333333 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" -440 -0.346551640041836 0.283944281515159 24 49 0 0.333333333333333 0.333333333333333 0.333333333333333 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" -400 -0.297044262893002 0.136293255127276 24 49 0 0.333333333333333 0.333333333333333 0.333333333333333 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" -360 -0.247536885744169 0.0113577712606064 24 49 0 0.333333333333333 0.333333333333333 0.333333333333333 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" -320 -0.198029508595335 -0.090862170084851 24 49 0 0.166666666666667 0.333333333333333 0.333333333333333 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" -280 -0.148522131446501 -0.170366568909096 24 49 0 0.166666666666667 0.333333333333333 0.333333333333333 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" -240 -0.0990147542976674 -0.227155425212127 24 49 0 0.166666666666667 0.333333333333333 0.333333333333333 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" -200 -0.0495073771488337 -0.261228738993946 24 49 0 0.166666666666667 0.333333333333333 0.333333333333333 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" -160 2.63828303997295e-17 -0.272586510254553 24 49 0 0.333333333333333 0.333333333333333 0.166666666666667 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" -120 0.0495073771488337 -0.261228738993946 24 49 0 0.333333333333333 0.333333333333333 0.166666666666667 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" -80 0.0990147542976675 -0.227155425212127 24 49 0 0.333333333333333 0.333333333333333 0.166666666666667 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" -40 0.148522131446501 -0.170366568909096 24 49 0 0.333333333333333 0.333333333333333 0.166666666666667 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" 0 0.198029508595335 -0.090862170084851 24 49 0 0.5 0.166666666666667 0.166666666666667 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" 40 0.247536885744169 0.0113577712606063 24 49 0 0.5 0.166666666666667 0.166666666666667 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" 80 0.297044262893002 0.136293255127276 24 49 0 0.5 0.166666666666667 0.166666666666667 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" 120 0.346551640041836 0.283944281515159 24 49 0 0.5 0.166666666666667 0.166666666666667 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "NPred" 160 0.39605901719067 0.454310850424255 24 49 0 0.333333333333333 0.166666666666667 0.166666666666667 -0.5 -0.5 0.208333333333332 -1.29166666666666
"P18_LBR1_C" "Pred" -480 -0.39605901719067 0.454310850424254 24 49 0.333333333333333 0 0 0 0.5 0.5 0.208333333333332 -1.29166666666666
